"TestId","Date","Time","Name","Segment","Position","Type","Excluded","Tags","System Weight","Jump Height","Jump Momentum","Countermovement Depth","Braking RFD","Stiffness","Force at Min Displacement","Relative Force at Min Displacement","Avg. Braking Force","Avg. Relative Braking Force","Peak Braking Force","Peak Relative Braking Force","Avg. Propulsive Force","Avg. Relative Propulsive Force","Peak Propulsive Force","Peak Relative Propulsive Force","Unweighting Phase","Unweighting Phase %","Braking Phase","Braking Phase %","Propulsive Phase","Propulsive Phase %","Flight Time","Time To Takeoff","Braking Net Impulse","Propulsive Net Impulse","Positive Impulse","Positive Net Impulse","Impulse Ratio","Avg. Braking Velocity","Peak Braking Velocity","Avg. Propulsive Velocity","Takeoff Velocity","Peak Velocity","Avg. Braking Power","Avg. Relative Braking Power","Peak Braking Power","Peak Relative Braking Power","Avg. Propulsive Power","Avg. Relative Propulsive Power","Peak Relative Propulsive Power","Peak Propulsive Power","L|R Peak Braking Force","Left Force at Peak Braking Force","Right Force at Peak Braking Force","L|R Avg. Braking Force","Left Avg. Braking Force","Right Avg. Braking Force","L|R Peak Propulsive Force","Left Force at Peak Propulsive Force","Right Force at Peak Propulsive Force","L|R Avg. Propulsive Force","Left Avg. Propulsive Force","Right Avg. Propulsive Force","L|R Avg. Braking RFD","Left Avg. Braking RFD","Right Avg. Braking RFD","L|R Braking Impulse Index","L|R Propulsive Impulse Index","Time to Stabilization","Landing Height","Landing Performance Index","Landing Phase","Landing Stiffness","Peak Landing Force","Avg. Landing Force","Relative Peak Landing Force","L|R Peak Landing Force","Left Force at Peak Landing Force","Right Force at Peak Landing Force","L|R Avg. Landing Force","Left Avg. Landing Force","Right Avg. Landing Force","L|R Landing Impulse Index","RSI","mRSI","Braking Impulse","Relative Braking Impulse","Relative Braking Net Impulse","Propulsive Impulse","Relative Propulsive Impulse","Relative Propulsive Net Impulse"
"C4CCWoxkMzKEvCOpisGU","10/09/2024","16:13:37","goyimMoMnB8AsiQ7VjpE",,"","Countermovement Jump","","",638.274,0.3193,162.8879,-0.2951,3497.4093,-4452.6245,1314,205.8677,1053.487,165.0525,1313,205.711,1232.9455,193.1687,1456,228.1152,0.26,35.7143,0.193,26.511,0.275,37.7747,0.536,0.728,79.7961,164.1782,542.6865,243.9743,2.0575,-0.8079,-1.2368,1.4016,2.5035,2.6099,-773.4993,-11.8884,-1066.6392,-16.3938,1638.8454,25.1884,49.9902,3252.544,-2.818,638,675,1.957,537.0518,516.4352,0.2747,730,726,-0.6689,612.3491,620.5964,8.4444,1896.3731,1601.0363,3.8186,-1.3337,"960",N/A,N/A,N/A,-3468.8206,2726,839.8188,427.0893,-8.8041,1243,1483,-5.4364,397.0813,442.7375,"10.3101",0.7363,0.4388,202.983,3.1198,1.2264,339.7035,5.2211,2.5233
"tLIgOWl35Lqzc3DLFDgJ","10/09/2024","16:09:55","goyimMoMnB8AsiQ7VjpE",,"","Countermovement Jump","","",646.012,0.3132,163.2498,-0.2898,4568.0473,-4893.2953,1418,219.5006,1128.2012,174.6409,1419,219.6554,1239.1304,191.8123,1485,229.8719,0.294,39.7835,0.169,22.8687,0.276,37.3478,0.537,0.739,81.0995,164.3972,532.972,245.4967,2.0271,-0.7867,-1.2395,1.3776,2.479,2.5737,-807.5451,-12.263,-1090.6034,-16.5613,1625.9245,24.6904,49.4908,3259.0854,2.4665,727,692,2.636,578.9704,549.2308,-0.3367,740,745,-0.2626,617.9384,621.192,-6.2176,2142.0118,2426.0355,5.1704,-0.4986,"N/A",N/A,N/A,N/A,-4526.8321,2784,752.3929,430.9517,-3.7356,1340,1444,29.4927,487.1469,265.246,"N/A",0.7267,0.4239,190.2755,2.8894,1.2315,342.6965,5.204,2.4964
"pQHJc3d8yrCcBKqeUCl5","10/09/2024","16:08:47","goyimMoMnB8AsiQ7VjpE",,"","Countermovement Jump","","",639.921,0.319,163.2112,-0.2786,4188.5714,-4919.5025,1371,214.2452,1089.3657,170.2344,1371,214.2452,1240.5441,193.8589,1486,232.2162,0.278,38.3448,0.175,24.1379,0.272,37.5172,0.517,0.725,78.2843,164.0405,528.3695,242.3248,2.0954,-0.7677,-1.2034,1.4109,2.502,2.6033,-761.1626,-11.6686,-1057.6481,-16.2138,1656.3948,25.3926,50.5388,3296.7186,-2.5529,668,703,-0.7013,540.8629,548.5029,-0.4038,740,746,-1.496,610.9926,629.5515,-11.5962,1851.4286,2337.1429,-1.3515,-2.9514,"N/A",N/A,N/A,N/A,-6401.9,1938,729.4216,302.8499,-14.9639,824,1114,-7.472,337.4595,391.9621,"N/A",0.7131,0.4401,190.2705,2.9169,1.2001,338.099,5.1831,2.5147
"WVUpCfpSqDtT6Vj7EO7Y","10/06/2024","16:38:29","goyimMoMnB8AsiQ7VjpE",,"","Countermovement Jump","","",635.099,0.3513,169.9842,-0.3272,5509.3168,-4650.1222,1521,239.4902,1285.3416,202.3844,1537,242.0095,1242.7036,195.6708,1519,239.1753,0.284,39.1724,0.161,22.2069,0.28,38.6207,0.558,0.725,104.2316,170.8773,555.1875,275.1088,1.6394,-0.9506,-1.6145,1.4779,2.6256,2.729,-1127.8391,-17.4211,-1772.565,-27.3798,1738.5223,26.8539,54.2819,3514.2082,-0.4554,765,772,-2.6684,625.5217,659.8199,0.3292,762,757,4.1548,647.1679,595.5357,12.0631,3086.9565,2422.3602,-5.253,7.9564,"910",N/A,N/A,N/A,-4195.1749,2662,841.7505,419.1473,-2.7799,1294,1368,4.2641,438.822,402.9286,"8.1637",0.7697,0.4847,206.4825,3.1894,1.61,348.705,5.3862,2.6394
"x9Vow6qZGtqZVQqqJCTi","10/06/2024","16:36:27","goyimMoMnB8AsiQ7VjpE",,"","Countermovement Jump","","",633.596,0.3523,169.7837,-0.3274,5191.0828,-4419.028,1447,228.379,1294.0318,204.2361,1484,234.2187,1239.4911,195.628,1463,230.9042,0.287,39.5862,0.157,21.6552,0.281,38.7586,0.552,0.725,103.2704,170.9635,551.749,274.234,1.6555,-0.9113,-1.608,1.4776,2.6288,2.723,-1109.227,-17.1742,-1985.0112,-30.734,1733.226,26.8356,53.4455,3451.8731,0.9434,749,735,2.5374,663.4331,630.5987,-0.4785,728,735,-0.8748,614.3238,625.1673,-16.0736,2178.3439,3012.7389,5.0182,-1.7271,"N/A",N/A,N/A,N/A,-4731.6496,2568,737.2459,405.3056,-36.2928,818,1750,1.8284,375.3627,361.8832,"N/A",0.7614,0.4858,202.745,3.1391,1.5989,349.004,5.4036,2.647
"PSHgchZgXSsr180H6jxj","10/06/2024","16:32:14","goyimMoMnB8AsiQ7VjpE",,"","Countermovement Jump","","",633.875,0.2926,154.8574,-0.3185,4350.2825,-4425.2758,1409,222.2836,1157.7966,182.6538,1410,222.4413,1212.0299,191.2096,1456,229.6983,0.295,39.8649,0.177,23.9189,0.268,36.2162,0.513,0.74,92.3426,155.6365,530.0535,247.9791,1.6854,-0.8877,-1.4317,1.389,2.3966,2.514,-936.8584,-14.499,-1293.6942,-20.0215,1575.5953,24.3843,48.2505,3117.7135,2.695,724,686,1.2219,585.9718,571.8249,-0.2747,726,730,0.2346,607.4366,604.5933,10.6494,2406.7797,1943.5028,2.3811,0.475,"940",N/A,N/A,N/A,-3243.3467,2324,814.5064,366.6338,6.7126,1240,1084,1.4845,413.2989,401.2074,"2.9311",0.6932,0.3956,204.5385,3.1655,1.4291,325.515,5.0377,2.4087
"4Bl5f9ANecEAL4uO6j1Z","10/04/2024","14:58:02","goyimMoMnB8AsiQ7VjpE",,"","Countermovement Jump","","",644.209,0.351,172.3565,-0.3226,4890.2439,-4488.889,1448,224.7718,1264.3598,196.2655,1471,228.342,1280.9041,198.8336,1495,232.0675,0.261,37.5,0.164,23.5632,0.271,38.9368,0.589,0.696,101.2902,173.2474,554.7685,274.5376,1.7104,-0.8968,-1.5469,1.466,2.6246,2.7074,-1056.8019,-16.093,-1692.307,-25.7704,1782.0395,27.1369,52.9741,3478.7335,2.7872,756,715,2.6906,649.189,615.1707,-0.0669,747,748,3.0246,659.8229,621.0812,-11.7207,2158.5366,2731.7073,5.2929,5.8746,"860",N/A,N/A,N/A,-2792.5215,2916,884.2384,452.6481,1.166,1475,1441,-9.1014,401.8802,482.3581,"16.6853",0.8463,0.5045,206.9405,3.1513,1.5424,347.828,5.2967,2.6382
"e2DUmOYzqgwQbOi5ZpgY","10/04/2024","14:54:50","goyimMoMnB8AsiQ7VjpE",,"","Countermovement Jump","","",644.814,0.3523,172.7866,-0.2713,5291.1392,-5423.3254,1471,228.1278,1239.4557,192.2191,1472,228.2829,1348.3374,209.1049,1587,246.1175,0.242,37.4613,0.158,24.4582,0.246,38.0805,0.552,0.646,93.5234,173.7868,527.815,267.3101,1.8582,-0.8465,-1.4289,1.4517,2.6287,2.7063,-970.5096,-14.765,-1432.8344,-21.7987,1862.6501,28.3378,55.6116,3655.367,0.9511,743,729,7.8076,668.1139,571.3418,-2.2054,776,811,-1.0664,666.9797,681.3577,-17.9426,2170.8861,3120.2532,14.5817,-2.0951,"1010",N/A,N/A,N/A,-5341.6816,2649,828.5614,410.8161,0.4153,1330,1319,-7.6063,382.7693,445.7921,"14.1403",0.8545,0.5452,195.404,2.9728,1.4228,332.411,5.0572,2.6439
"V4ludRSpMw8qhB1cT4Mk","10/04/2024","14:49:26","goyimMoMnB8AsiQ7VjpE",,"","Countermovement Jump","","",647.968,0.3343,169.1456,-0.3223,5254.5455,-4711.4135,1519,234.4252,1232.8848,190.2694,1526,235.5055,1274.4502,196.6841,1519,234.4252,0.268,38.0682,0.165,23.4375,0.271,38.4943,0.56,0.704,96.0718,170.5202,549.106,266.592,1.7749,-0.922,-1.4659,1.4501,2.5608,2.6416,-1027.5774,-15.5571,-1413.7944,-21.4043,1741.756,26.3696,49.9405,3298.6597,2.8834,785,741,2.5277,632.0242,600.8606,3.0941,783,736,3.5637,659.9336,614.5166,8.1892,2842.4242,2412.1212,4.9088,6.8869,"1040",N/A,N/A,N/A,-2699.5358,2925,828.451,451.4112,4.4786,1528,1397,0.0226,414.3192,414.1317,"0.0411",0.7955,0.4748,202.9865,3.0731,1.4545,346.1195,5.2401,2.5816
"8cWJOA4gWjlgQ8oMT3dH","10/02/2024","14:41:51","goyimMoMnB8AsiQ7VjpE",,"","Countermovement Jump","","",644.629,0.3444,170.8429,-0.3272,5676.8293,-4825.7691,1579,244.9471,1280.6341,198.6622,1592,246.9638,1291.9132,200.4119,1579,244.9471,0.262,37.9161,0.164,23.7337,0.265,38.3502,0.568,0.691,103.8278,172.3063,552.68,276.1342,1.6595,-1.0071,-1.593,1.5279,2.5999,2.7068,-1157.5976,-17.6164,-1604.7214,-24.4207,1826.0697,27.7892,51.4953,3383.8318,0.5025,800,792,-0.8075,635.1463,645.4878,0.8233,796,783,2.191,660.1094,631.8038,8.9151,3091.4634,2585.3659,-1.6386,4.2674,"1050",N/A,N/A,N/A,-2713.6416,2973,828.3905,461.1955,11.739,1661,1312,18.1582,489.4057,338.9848,"30.744",0.822,0.4986,209.547,3.1889,1.5801,343.133,5.2218,2.6222
"VysdTm9bJdUIvgMd8yUb","10/02/2024","14:39:06","goyimMoMnB8AsiQ7VjpE",,"","Countermovement Jump","","",644.841,0.3518,172.6762,-0.3256,5250,-4639.0947,1511,234.3213,1277.3354,198.0853,1523,236.1823,1296.2302,201.0155,1510,234.1663,0.281,39.5775,0.164,23.0986,0.265,37.3239,0.571,0.71,103.2851,173.3531,553.275,276.6382,1.6784,-0.9432,-1.5723,1.4673,2.6269,2.7018,-1103.7077,-16.7908,-1536.8093,-23.3796,1805.1457,27.4618,52.8557,3474.3643,4.7932,798,725,6.822,682.2378,595.0976,1.3245,765,745,-0.9237,642.1283,654.1019,-8.0139,2414.6341,2835.3659,12.8308,-1.8198,"1080",N/A,N/A,N/A,-2923.767,3108,823.0074,481.9793,8.816,1691,1417,-0.9905,407.4278,415.5796,"1.9599",0.8042,0.4954,209.039,3.1801,1.5713,344.236,5.2369,2.6372
"kS0421QEf4YSmytGobiP","10/02/2024","14:34:42","goyimMoMnB8AsiQ7VjpE",,"","Countermovement Jump","","",643.598,0.3541,172.9028,-0.315,5023.2558,-4760.6237,1499,232.9094,1199.7965,186.4202,1500,233.0647,1274.1091,197.9666,1506,233.997,0.239,34.8397,0.172,25.0729,0.275,40.0875,0.567,0.686,95.2251,174.1246,557.038,269.3497,1.8286,-0.9219,-1.4608,1.4686,2.6355,2.7218,-1000.2578,-15.2464,-1341.1743,-20.4428,1776.7347,27.0818,54.1503,3552.5998,-2.6667,730,770,-1.0036,593.8779,605.9186,0.3984,756,750,0.4955,640.2109,633.8982,-4.8611,2389.5349,2633.7209,-1.9647,0.9603,"1110",N/A,N/A,N/A,-3663.2659,2937,816.7396,456.3408,2.826,1510,1427,-1.6595,401.5928,415.1468,"3.2672",0.8265,0.516,205.924,3.1388,1.4515,351.114,5.3518,2.6541
"DZAq9FwSwRaAaWjhc3Lw","09/30/2024","16:14:09","goyimMoMnB8AsiQ7VjpE",,"","Countermovement Jump","","",647.346,0.3536,173.7942,-0.3005,5438.2716,-5115.837,1537,237.431,1239.9815,191.5485,1537,237.431,1353.8049,209.1316,1544,238.5123,0.245,37.5191,0.162,24.8086,0.246,37.6723,0.572,0.653,95.5569,174.5354,534.2095,270.0923,1.8265,-0.8928,-1.45,1.5335,2.6337,2.7133,-1006.1924,-15.248,-1360.5291,-20.6177,1926.3951,29.1929,51.8468,3421.2882,2.147,785,752,1.0778,626.6728,613.3086,2.0725,788,756,1.8683,689.5488,664.2561,-7.378,2518.5185,2919.7531,2.1744,3.6649,"N/A",N/A,N/A,N/A,-3335.4737,2806,996.4818,433.4622,-3.6351,1352,1454,6.4783,530.5182,465.9635,"N/A",0.876,0.5414,200.427,3.0373,1.4481,333.7825,5.0582,2.6449
"4HvHzlriiZtvyP6xYu7t","09/30/2024","16:12:26","goyimMoMnB8AsiQ7VjpE",,"","Countermovement Jump","","",649.346,0.3576,175.3515,-0.3312,6394.7368,-4911.6471,1627,250.5598,1358.3421,209.1862,1646,253.4858,1318.9696,203.1228,1627,250.5598,0.272,39.5924,0.152,22.1252,0.263,38.2824,0.568,0.687,107.2709,176.904,553.6535,284.1749,1.6491,-0.9945,-1.6348,1.5219,2.6491,2.7213,-1227.7206,-18.5478,-1713.9861,-25.8941,1874.5447,28.3197,52.1539,3452.184,7.1689,882,764,2.6367,697.0789,661.2632,6.9453,870,757,2.4593,675.7034,643.2662,23.8683,3960.5263,2434.2105,5.0454,4.8123,"N/A",N/A,N/A,N/A,-3621.48,2958,869.5036,455.5353,5.071,1554,1404,2.9679,447.6548,421.8488,"N/A",0.8268,0.5207,205.9715,3.1117,1.6206,347.682,5.2526,2.6726
"5B6TMDQATaasG9h5LSio","09/30/2024","16:10:31","goyimMoMnB8AsiQ7VjpE",,"","Countermovement Jump","","",647.432,0.3498,172.8914,-0.3035,5703.2258,-5056.2973,1535,237.0905,1290.1806,199.2766,1541,238.0173,1304.7727,201.5305,1535,237.0905,0.258,38.1093,0.155,22.8951,0.264,38.9956,0.555,0.677,99.1715,174.29,544.7355,273.4615,1.7575,-0.8953,-1.5145,1.4749,2.6197,2.7047,-1067.9977,-16.1825,-1654.0481,-25.0624,1815.8467,27.514,53.3361,3520.0273,1.4925,782,759,3.9084,670.3032,619.8774,0.7166,773,762,-2.4897,636.1439,668.6288,-5.6561,2690.3226,3012.9032,7.5658,-4.8415,"N/A",N/A,N/A,N/A,-4139.0431,3024,872.1649,467.0761,-2.381,1476,1548,-6.3197,408.5235,463.6414,"N/A",0.8198,0.5167,199.5235,3.0232,1.5027,345.212,5.2307,2.6409
"j5zyZ6KV36JTOrQHDSlX","09/27/2024","12:48:16","goyimMoMnB8AsiQ7VjpE",,"","Countermovement Jump","","",650.558,0.3396,171.1459,-0.3066,5723.2704,-5083.6206,1559,239.6404,1277.8428,196.4226,1574,241.9461,1319.0195,202.752,1559,239.6404,0.247,37.2549,0.159,23.9819,0.257,38.7632,0.536,0.663,99.2718,172.5576,542.4615,271.8294,1.7382,-0.954,-1.509,1.4738,2.5808,2.6669,-1095.4351,-16.5185,-1527.3407,-23.0313,1821.3318,27.4645,52.1236,3456.6185,-2.7954,765,809,-2.8798,620.522,657.3208,-3.9128,749,810,0.9764,665.9494,653.07,-0.6593,2842.7673,2880.5031,-5.6085,1.8962,"N/A",N/A,N/A,N/A,-3669.5478,2118,769.771,325.5667,-4.4381,1012,1106,-3.3037,372.1702,397.6008,"N/A",0.8084,0.512,202.7105,3.0567,1.497,339.751,5.1232,2.6021
"bFmLs7Ev1LEA30cKBE35","09/27/2024","12:46:31","goyimMoMnB8AsiQ7VjpE",,"","Countermovement Jump","","",649.638,0.3505,173.6787,-0.3274,6160,-4784.4918,1567,241.2113,1338.2333,205.9968,1585,243.982,1312.924,202.1009,1567,241.2113,0.294,41.5842,0.15,21.2164,0.263,37.1994,0.553,0.707,102.8148,175.2102,546.3255,278.025,1.7041,-0.9224,-1.5666,1.5052,2.6227,2.7038,-1140.9415,-17.229,-1714.4613,-25.8896,1846.9521,27.8903,51.2801,3395.8722,0.694,798,787,5.2532,704.2667,633.9667,0.4467,787,780,1.0209,663.1635,649.7605,-16.4502,2573.3333,3586.6667,10.0743,2.0104,"N/A",N/A,N/A,N/A,-3146.0379,2740,750.4939,421.7734,1.9708,1397,1343,-0.0013,375.2423,375.2517,"N/A",0.7822,0.4959,200.2605,3.0241,1.5526,346.065,5.2258,2.6458
"BLJ5wibgzft2GJ1rqIy0","09/27/2024","12:44:40","goyimMoMnB8AsiQ7VjpE",,"","Countermovement Jump","","",649.792,0.3477,173.0299,-0.2926,7719.697,-5723.4912,1674,257.6209,1401.6667,215.7101,1696,261.0066,1385.1441,213.1673,1674,257.6209,0.286,43.7309,0.132,20.1835,0.236,36.0856,0.549,0.654,98.727,174.3606,512.211,273.0875,1.7661,-0.9015,-1.5012,1.5245,2.6123,2.6903,-1151.3001,-17.3813,-1653.5262,-24.9635,1951.7684,29.4661,52.7964,3497.1107,1.1792,858,838,3.1661,723.0227,678.6439,0.7168,843,831,2.1089,707.178,677.9661,-11.6781,3409.0909,4310.6061,6.2204,4.121,"960",N/A,N/A,N/A,-3375.5082,2679,839.5417,412.2858,1.3065,1357,1322,0.474,421.7604,417.7813,"0.9342",0.8394,0.5318,184.4995,2.7854,1.4905,327.7115,4.9475,2.6323
"lMfEV1BygAGAtQWFlnHo","09/20/2024","12:48:07","goyimMoMnB8AsiQ7VjpE",,"","Countermovement Jump","","",646.649,0.3548,173.9217,-0.2931,5145.4545,-5091.8572,1492,230.728,1209.9576,187.112,1497,231.5012,1336.4524,206.6735,1547,239.2333,0.27,39.3013,0.165,24.0175,0.252,36.6812,0.56,0.687,92.5154,174.556,536.724,267.0714,1.8868,-0.8789,-1.4039,1.4783,2.6385,2.7169,-962.0091,-14.5942,-1313.4643,-19.9259,1869.7586,28.3652,53.9827,3558.3966,-0.4676,745,752,-0.9332,599.3333,610.6242,-0.7111,768,779,-1.5891,657.6071,678.8452,-6.2426,2412.1212,2733.3333,-1.822,-3.1004,"N/A",N/A,N/A,N/A,-533.5983,2960,696.6138,457.7445,-7.9054,1363,1597,-9.6186,314.8048,381.809,"N/A",0.8151,0.5165,199.2125,3.0222,1.4035,337.5115,5.1202,2.6481
"OGcUIaSKWJDf8AgOyCZc","09/20/2024","12:44:54","goyimMoMnB8AsiQ7VjpE",,"","Countermovement Jump","","",643.902,0.3579,173.9658,-0.2791,6907.8014,-5800.0082,1619,251.4358,1322.2057,205.3427,1629,252.9888,1351.1911,209.8442,1616,250.9699,0.269,41.0061,0.141,21.4939,0.246,37.5,0.559,0.656,95.1423,174.7826,519.115,269.9249,1.8371,-0.8982,-1.4527,1.5323,2.6504,2.7326,-1069.5253,-16.2945,-1439.9295,-21.9377,1927.2396,29.362,54.6391,3586.363,-0.4297,811,818,1.0347,667.9433,654.2624,-0.495,804,812,0.5701,679.4472,671.7439,-7.1869,3205.6738,3702.1277,2.0974,1.1171,"N/A",N/A,N/A,N/A,-4390.0361,2921,722.8596,453.6405,-4.4848,1395,1526,-11.4314,320.1133,402.7463,"N/A",0.8521,0.5458,185.9325,2.8327,1.4495,333.1825,5.0761,2.6629
"Cj7SqhTQc6Ibehvkh9oC","09/19/2024","16:44:30","goyimMoMnB8AsiQ7VjpE",,"","Countermovement Jump","","",651.203,0.3467,173.1252,-0.284,8093.0233,-5994.3205,1702,261.3624,1416.938,217.5878,1718,263.8194,1389.8511,213.4282,1702,261.3624,0.284,43.8272,0.129,19.9074,0.235,36.2654,0.558,0.648,98.2468,174.4218,509.7065,272.6686,1.7753,-0.89,-1.49,1.5347,2.608,2.7021,-1150.8558,-17.337,-1696.747,-25.5605,1963.6043,29.5806,54.0153,3585.622,3.8417,892,826,6.1586,752.1008,664.8372,3.0552,877,825,2.337,711.166,678.6851,-9.5785,3658.9147,4434.1085,11.6872,4.5544,"N/A",N/A,N/A,N/A,-3579.4801,2909,828.114,446.7117,-2.3719,1420,1489,6.1035,439.3289,388.7851,"N/A",0.8611,0.535,182.252,2.7455,1.48,327.4545,4.9329,2.6276
"iaEXNTyQI8fblC7XCl3d","09/19/2024","16:43:26","goyimMoMnB8AsiQ7VjpE",,"","Countermovement Jump","","",653.286,0.3297,169.3721,-0.3063,7072.4638,-5332.9133,1633,249.9671,1412.4783,216.2113,1659,253.947,1302.1069,199.3165,1633,249.9671,0.268,40.1198,0.138,20.6587,0.262,39.2216,0.548,0.668,104.2665,170.7876,536.3685,275.0541,1.638,-0.9165,-1.5778,1.4779,2.5434,2.6269,-1199.4099,-18.0108,-1871.0471,-28.0964,1790.6112,26.8885,49.9428,3325.888,-5.003,788,871,-2.8534,686.087,726.3913,-4.9602,776,857,-1.5248,641.126,660.9809,-8.8115,3224.6377,3847.8261,-5.5178,-3.0279,"880",N/A,N/A,N/A,-3933.5849,3357,861.667,513.8638,4.4385,1753,1604,5.5029,454.542,407.125,"10.4403",0.8204,0.4936,194.42,2.9195,1.5657,341.9485,5.1348,2.5646
"qMM06AdRBPkATDB4ZuIm","09/19/2024","16:40:16","goyimMoMnB8AsiQ7VjpE",,"","Countermovement Jump","","",651.824,0.3393,171.4398,-0.2977,7460.4317,-5684.7906,1693,259.7327,1404.4676,215.4673,1699,260.6532,1385.3889,212.5403,1694,259.8861,0.26,41.0742,0.139,21.9589,0.234,36.9668,0.565,0.633,104.0845,172.4842,519.699,276.5686,1.6572,-0.9255,-1.5729,1.5131,2.5802,2.6597,-1194.5794,-17.9785,-1847.0436,-27.7981,1934.9935,29.1218,52.314,3475.9983,0.6474,855,844,-3.8136,675.4532,729.0144,1.5348,860,834,0.1286,693.5855,691.8034,1.4465,3784.1727,3676.259,-7.3693,0.2698,"N/A",N/A,N/A,N/A,-3497.9463,3891,823.2489,596.9403,-5.8854,1831,2060,2.0341,419.9974,403.2515,"N/A",0.8926,0.536,194.688,2.9301,1.5665,325.011,4.8914,2.5959
"7K2jsSLGA4gez0Hpa0Zd","09/17/2024","14:56:38","goyimMoMnB8AsiQ7VjpE",,"","Countermovement Jump","","",644.754,0.3152,163.4703,-0.2908,6340.1361,-5404.7893,1572,243.8139,1299.0612,201.4817,1583,245.52,1278.9147,198.357,1571,243.6588,0.33,44.898,0.147,20,0.258,35.102,0.504,0.735,95.7082,164.38,521.2135,260.0881,1.7175,-0.8855,-1.4609,1.4407,2.4872,2.5837,-1048.0494,-15.9462,-1515.5432,-23.0592,1719.8534,26.1678,50.0759,3291.1939,-0.0632,791,792,-0.3268,647.4082,651.6531,0.4456,789,782,2.6015,656.093,622.8217,-10.515,2836.7347,3503.4014,-0.6009,5.0398,"N/A",N/A,N/A,N/A,-0.9487,2397,488.6332,371.7697,16.9796,1402,995,-0.1369,243.9821,244.6511,"N/A",0.6857,0.429,190.487,2.8983,1.4562,330.7265,5.032,2.5011
"ygMoNaEKN2ok9r7nl5Uz","09/17/2024","14:56:30","goyimMoMnB8AsiQ7VjpE",,"","Countermovement Jump","","",643.507,0.3505,172.0292,-0.287,5765.8228,-5455.3414,1565,243.1986,1259.4494,195.7165,1571,244.131,1323.5099,205.6714,1565,243.1986,0.247,37.538,0.158,24.0122,0.253,38.4498,0.543,0.658,96.8509,172.8107,534.143,269.6616,1.7843,-0.9218,-1.4789,1.5152,2.6225,2.7135,-1047.2022,-15.9642,-1382.3353,-21.0731,1869.9096,28.506,52.9228,3471.5813,1.464,797,774,1.4166,638.6456,620.8038,0.7029,788,777,0.4169,664.5138,658.996,5.8178,3050.6329,2715.1899,2.7777,0.8249,"N/A",N/A,N/A,N/A,-5235.2638,2656,783.4859,412.7383,18.6747,1576,1080,-7.0127,364.2712,419.2147,"N/A",0.8252,0.5327,198.525,3.0264,1.4765,335.618,5.1164,2.6344
"wJwuf1dWnGAWglAdhIz0","09/16/2024","17:19:02","goyimMoMnB8AsiQ7VjpE",,"","Countermovement Jump","","",646.624,0.3584,174.8026,-0.2659,7671.6418,-6287.0593,1672,258.5738,1390.9552,215.1104,1675,259.0377,1373.1162,212.3516,1669,258.1098,0.267,41.5888,0.134,20.8723,0.241,37.5389,0.559,0.642,99.2154,175.9061,517.6055,275.1215,1.773,-0.8918,-1.5127,1.5282,2.6519,2.7302,-1139.4307,-17.2864,-1902.6046,-28.8646,1953.4051,29.6353,53.7033,3539.8402,-3.5224,808,867,4.4402,726.3582,664.597,-4.4937,797,872,-2.5381,669.1328,703.9834,-39.4942,2320.8955,5350.7463,8.7219,-4.9526,"N/A",N/A,N/A,N/A,-4237.9439,2874,815.2189,444.4623,3.8274,1492,1382,5.6344,430.5757,384.6432,"N/A",0.8707,0.5583,185.863,2.8197,1.5052,331.7425,5.0329,2.6687
"2oAm8hKQFk2ndqyBBjTQ","09/16/2024","17:18:55","goyimMoMnB8AsiQ7VjpE",,"","Countermovement Jump","","",648.971,0.3465,172.4864,-0.2809,7122.3022,-5850.0832,1643,253.17,1372.4892,211.487,1651,254.4027,1373.4644,211.6373,1643,253.17,0.261,40.8451,0.139,21.7527,0.239,37.4022,0.572,0.639,100.0605,173.9599,519.3315,274.0205,1.7385,-0.9146,-1.5255,1.5673,2.6073,2.712,-1147.3733,-17.344,-1717.1081,-25.9562,1961.4642,29.65,51.9467,3436.4801,3.5736,855,796,-4.5016,655.3525,717.1367,5.5386,867,776,4.7633,719.4435,654.0209,30.5051,4647.482,2474.8201,-8.7745,9.0889,"N/A",N/A,N/A,N/A,-3675.4593,3244,810.7436,499.8683,18.619,1924,1320,1.0364,409.5732,401.1704,"N/A",0.8951,0.5422,190.2675,2.8761,1.5125,329.064,4.9742,2.6296
"DxHDXQZtPmO1l8524uzT","09/16/2024","17:15:51","goyimMoMnB8AsiQ7VjpE",,"","Countermovement Jump","","",637.06,0.3846,178.388,-0.2761,8305.3435,-6243.1724,1723,270.4612,1389.5496,218.1191,1737,272.6588,1359.6721,213.4292,1720,269.9903,0.264,41.1215,0.131,20.405,0.247,38.4735,0.564,0.642,98.0181,179.3222,518.149,277.3403,1.8295,-0.9175,-1.5147,1.5936,2.747,2.8185,-1153.1963,-17.7579,-1634.3443,-25.167,2010.5809,30.9607,56.0655,3640.887,2.821,893,844,6.2698,738.3359,651.2137,1.9767,877,843,0.3231,682.0324,677.6397,-11.7647,3664.1221,4641.2214,11.8983,0.6566,"940",N/A,N/A,N/A,-6682.8073,2774,850.7149,435.4378,6.7772,1481,1293,-7.1674,394.8702,455.8447,"13.3846",0.8785,0.5991,181.473,2.7945,1.5094,336.676,5.1844,2.7614
